country,year,Democracy_cont,Democracy_bin,misconduct,Regime_openness,numberprev,GDP_PerCAP,FDI,Foreign_Aid,gdp_growth,incumbent_running,alternation_in_power,region,opposition_mobilization
Australia,1966,0.832,3,1,,47,2340.43868460617,,,-149.49004251234,,,,
Australia,1969,0.831,3,1,,48,2986.94950744786,,,-143.79810096049,,,,
Australia,1972,0.864,3,0,,49,3943.7876390397,2.02822714213887,,-190.109087053,,,,
Australia,1974,0.862,3,0,7,50,6473.16515297326,1.4946654251441,,-819.8407506419,,,,
Australia,1975,0.863,3,0,7,51,6994.20992688909,0.462103649623417,,-1709.53676329166,1,0,,
Australia,1977,0.878,3,0,7,52,7765.07054434927,1.0353903101106,,-482.5388208561,1,0,,
Australia,1980,0.86,3,0,7,53,10194.3187014782,1.24601891690549,,-1039.52608018162,1,0,,
Australia,1983,0.86,3,0,,54,11518.6685192068,1.68951986047399,,-932.779040665901,1,0,,
Australia,1984,0.851,3,0,7,55,12431.9458488308,0.22161337750027,,1247.8537329649,1,0,,
Australia,1987,0.863,3,0,7,56,11624.5395871355,2.74543140314585,,73.4249983512,1,0,,
Australia,1990,0.879,3,0,7,57,18211.2745901556,2.72149187926003,,-3543.756662894,1,0,,
Australia,1993,0.886,3,0,7,58,17634.2563519674,1.70519355274344,,251.664636649701,1,0,,
Australia,1996,0.884,3,0,7,59,21861.32550987,1.14012523229681,,-2273.6103844167,1,0,,
Australia,1998,0.891,3,0,7,60,21318.9641694318,1.90464460648602,,-1607.2713207674,1,0,,
Australia,2001,0.888,3,0,7,61,19490.8611097303,2.83240234431957,,-1146.2127805077,1,0,,
Australia,2004,0.886,3,0,7,62,30430.6764374443,7.00544417278242,,-3364.5477333968,1,0,,
Australia,2007,0.901,3,0,7,63,40960.0544948199,5.20924970813456,,-2045.679953265,1,0,,
Australia,2010,0.917,3,0,7,64,52022.1255961876,3.07211866626719,,6829.297541768,1,0,,
Australia,2013,0.909,3,0,7,65,68150.1070413215,3.42582358029025,,-5494.3141534431,1,0,,
Australia,2016,0.877,3,0,7,66,49971.131456129,3.55551275674696,,5755.0694581392,1,0,,
Austria,1848,0.178,,1,,1,,,,,,,,
Austria,1867,0.162,,3,,2,,,,,,,,
Austria,1871,0.214,,3,,3,,,,,,,,
Austria,1873,0.216,,2,,4,,,,,,,,
Austria,1879,0.213,,2,,5,,,,,,,,
Austria,1885,0.202,,3,,6,,,,,,,,
Austria,1891,0.237,,3,,7,,,,,,,,
Austria,1897,0.266,,2,,8,,,,,,,,
Austria,1900,0.256,0,2,,9,,,,,,,,
Austria,1907,0.272,0,3,,10,,,,,,,,
Austria,1911,0.27,0,3,,11,,,,,,,,
Austria,1919,0.296,1,1,,12,,,,,,,,
Austria,1920,0.352,1,1,,13,,,,,,,,
Austria,1923,0.711,2,1,,14,,,,,,,,
Austria,1927,0.727,2,1,,15,,,,,,,,
Austria,1930,0.747,2,2,,16,,,,,,,,
Austria,1945,0.721,2,1,,17,,,,,,,,
Austria,1949,0.797,3,1,,18,,,,,,,,
Austria,1951,0.792,3,1,,19,,,,,,,,
Austria,1953,0.804,3,1,,20,,,,,,,,
Austria,1956,0.827,3,0,,21,,,,,,,,
Austria,1957,0.836,3,0,,22,,,,,,,,
Austria,1959,0.831,3,0,,23,,,,,,,,
Austria,1962,0.84,3,0,,24,1087.8342434189,,,-96.354577478685,,,,
Austria,1963,0.845,3,0,,25,1167.00053244585,,,-56.0192390898001,,,,
Austria,1965,0.841,3,0,,26,1374.53213986075,,,-102.41205044671,,,,
Austria,1966,0.838,3,0,,27,1486.96860600566,,,-105.11955696819,,,,
Austria,1970,0.851,3,0,,28,2058.76907922607,0.732777972601813,,-147.71259747852,,,,
Austria,1971,0.86,3,0,,29,2380.97844333246,0.799227887217538,,-233.38295370483,,,,
Austria,1974,0.854,3,0,7,30,4630.7572070671,0.503135896633573,,-966.67358537577,,,,
Austria,1975,0.86,3,0,7,31,5285.62072414121,0.197482692225843,,-740.03475059076,1,0,,
Austria,1979,0.869,3,0,7,32,9793.76530724628,0.253498583908792,,-1394.84119832963,1,0,,
Austria,1980,0.886,3,0,7,33,10869.5464236099,0.291619755624722,,-1588.29638021805,1,0,,
Austria,1983,0.892,3,0,,34,9537.40743056414,0.299662997166219,,-25.0982062583898,1,0,,
Austria,1986,0.853,3,0,7,35,13083.0726978243,0.185185792933759,,-181.03169279959,1,0,,
Austria,1990,0.854,3,0,7,36,21680.9896863626,0.392278454192605,,109.672747884299,1,0,4,1
Austria,1992,0.843,3,0,7,37,24880.164070125,0.761499204305668,,-729.922049907797,1,0,4,0
Austria,1994,0.854,3,0,7,38,25646.7006591684,1.01988382817464,,798.6362623604,1,0,4,0
Austria,1995,0.884,3,0,7,39,30325.8495818396,0.757178434060479,,-1565.1728514038,1,0,4,0
Austria,1998,0.876,3,0,7,40,27361.8751106437,2.09468407932145,,3103.598173693,1,0,4,0
Austria,1999,0.877,3,0,7,41,27174.2971559775,1.3695647510546,,-656.396511254603,1,0,4,1
Austria,2002,0.873,3,0,7,42,26401.7454564357,0.0648363837437951,,26.9440318520974,1,0,4,1
Austria,2004,0.859,3,0,7,43,36821.5214680093,1.0580275788808,,-5821.1517847298,1,0,4,0
Austria,2006,0.863,3,0,7,44,40635.2818159724,3.12514947791801,,-1581.6124090622,1,0,4,0
Austria,2008,0.878,3,0,7,45,51708.7657541758,1.46438004562603,,-6220.48992923711,1,0,4,0
Austria,2010,0.873,3,0,7,46,46858.0432733717,-5.61565003443295,,3745.5863518541,1,0,4,0
Austria,2013,0.903,3,0,7,47,50716.7087062864,0.104891997865552,,2807.2631202734,1,0,4,1
Austria,2016,0.836,3,0,7,48,45237.8050921543,-7.32219460589675,,7539.4485628083,1,0,,
Austria,2017,0.819,3,1,7,49,47431.630607607,3.24001826996471,,-1059.75771441111,,,,
Azerbaijan,1990,0.191,0,3,,1,1237.324491677,,,,0,0,,
Azerbaijan,1991,0.256,1,2,,2,1209.23749284959,,300000.011920929,,1,0,4,3
Azerbaijan,1991,0.256,1,2,,2,1209.23749284959,,300000.011920929,,1,0,4,2
Azerbaijan,1991,0.256,1,2,,2,1209.23749284959,,300000.011920929,,1,0,4,1
Azerbaijan,1992,0.356,1,1,,3,676.15151145252,,7429999.82833862,28.0869988274101,1,0,4,1
Azerbaijan,1992,0.356,1,1,,3,676.15151145252,,7429999.82833862,28.0869988274101,1,0,4,3
Azerbaijan,1992,0.356,1,1,,3,676.15151145252,,7429999.82833862,28.0869988274101,1,0,4,2
Azerbaijan,1992,0.356,1,1,,3,676.15151145252,,7429999.82833862,28.0869988274101,1,0,4,4
Azerbaijan,1993,0.41,1,3,3,4,529.813661843287,0.000251828692104355,23870000.8392334,533.08598139707,1,0,4,3
Azerbaijan,1993,0.41,1,3,3,4,529.813661843287,0.000251828692104355,23870000.8392334,533.08598139707,1,0,4,1
Azerbaijan,1993,0.41,1,3,3,4,529.813661843287,0.000251828692104355,23870000.8392334,533.08598139707,1,0,4,2
Azerbaijan,1993,0.41,1,3,3,4,529.813661843287,0.000251828692104355,23870000.8392334,533.08598139707,1,0,4,4
Azerbaijan,1995,0.26,1,3,2,5,397.198116117247,10.812563854724,119540000.915527,93.5967928763531,1,0,4,1
Azerbaijan,1995,0.26,1,3,2,5,397.198116117247,10.812563854724,119540000.915527,93.5967928763531,1,0,4,2
Azerbaijan,1996,0.227,1,3,2,6,409.210755159618,19.7461639244675,96360000.6103516,39.018752849687,1,0,4,1
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,4
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,2
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,1
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,8
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,5
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,7
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,3
Azerbaijan,1998,0.242,1,3,3.5,7,561.907035403795,23.0067878878783,120360000.610352,-96.353019562361,1,0,4,6
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,10
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,5
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,8
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,9
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,4
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,12
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,3
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,11
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,2
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,6
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,7
Azerbaijan,2000,0.232,1,3,4,8,655.097432602586,2.46437386157034,140610000.610352,-11.986261182051,1,0,4,1
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,4
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,5
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,7
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,1
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,8
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,9
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,2
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,3
Azerbaijan,2003,0.22,1,3,3,9,883.64399654717,55.0759046526272,302029998.779297,-59.3967945526359,1,0,4,6
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,1
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,6
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,4
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,12
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,2
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,8
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,11
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,10
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,3
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,9
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,7
Azerbaijan,2005,0.199,1,3,3,10,1578.40239029603,33.7950471423438,210399993.896484,-161.36538262088,1,0,4,5
Azerbaijan,2008,0.193,1,3,3,11,5574.60380218613,8.16090965787349,225100006.103516,-1378.35605007636,1,0,4,1
Azerbaijan,2008,0.193,1,3,3,11,5574.60380218613,8.16090965787349,225100006.103516,-1378.35605007636,1,0,4,2
Azerbaijan,2010,0.208,1,3,3,12,5842.80578358576,6.33804472365477,156479995.727539,624.30901076238,1,0,4,2
Azerbaijan,2010,0.208,1,3,3,12,5842.80578358576,6.33804472365477,156479995.727539,624.30901076238,1,0,4,3
Azerbaijan,2010,0.208,1,3,3,12,5842.80578358576,6.33804472365477,156479995.727539,624.30901076238,1,0,4,6
Azerbaijan,2010,0.208,1,3,3,12,5842.80578358576,6.33804472365477,156479995.727539,624.30901076238,1,0,4,1
Azerbaijan,2010,0.208,1,3,3,12,5842.80578358576,6.33804472365477,156479995.727539,624.30901076238,1,0,4,4
Azerbaijan,2010,0.208,1,3,3,12,5842.80578358576,6.33804472365477,156479995.727539,624.30901076238,1,0,4,5
Azerbaijan,2013,0.2,1,3,3,13,7875.75695254288,3.53193139888625,-70830001.8310547,-306.60341847498,1,0,4,1
Azerbaijan,2013,0.2,1,3,3,13,7875.75695254288,3.53193139888625,-70830001.8310547,-306.60341847498,1,0,4,3
Azerbaijan,2013,0.2,1,3,3,13,7875.75695254288,3.53193139888625,-70830001.8310547,-306.60341847498,1,0,4,4
Azerbaijan,2013,0.2,1,3,3,13,7875.75695254288,3.53193139888625,-70830001.8310547,-306.60341847498,1,0,4,2
Azerbaijan,2015,0.179,1,3,2,14,5500.32049702735,7.62632230907998,69580001.8310547,-15.5561949569801,1,0,4,0
Azerbaijan,2018,0.197,1,3,2,15,4721.17808673142,2.98894773250189,83970001.2207031,-266.35098479615,,,4,0
Baden,1819,0.159,,,,1,,,,,,,,
Baden,1825,0.188,,,,2,,,,,,,,
Baden,1830,0.232,,,,3,,,,,,,,
Baden,1833,0.237,,,,4,,,,,,,,
Baden,1835,0.234,,,,5,,,,,,,,
Baden,1837,0.25,,,,6,,,,,,,,
Baden,1839,0.235,,,,7,,,,,,,,
Baden,1841,0.258,,,,8,,,,,,,,
Baden,1842,0.231,,,,9,,,,,,,,
Baden,1843,0.256,,,,10,,,,,,,,
Baden,1845,0.269,,,,11,,,,,,,,
Baden,1846,0.269,,,,12,,,,,,,,
Baden,1847,0.269,,,,13,,,,,,,,
Baden,1851,0.222,,,,14,,,,,,,,
Baden,1854,0.217,,,,15,,,,,,,,
Baden,1855,0.217,,,,16,,,,,,,,
Baden,1857,0.224,,,,17,,,,,,,,
Baden,1859,0.234,,,,18,,,,,,,,
Baden,1861,0.262,,,,19,,,,,,,,
Baden,1863,0.264,,,,20,,,,,,,,
Baden,1865,0.258,,,,21,,,,,,,,
Baden,1867,0.266,,,,22,,,,,,,,
Baden,1869,0.269,,,,23,,,,,,,,
Bahrain,1972,0.081,0,3,,1,,,2839999.91416931,,,,,
Bahrain,1973,0.155,0,3,,2,,,14239999.7711182,,,,,
Bahrain,2002,0.151,0,3,2.5,3,13049.8032204458,2.26180894388217,61580001.8310547,768.127075909799,1,0,6,0
Bahrain,2006,0.233,0,3,3,4,19307.609663318,15.7508650085887,,-2112.7113012481,1,0,6,0
Bahrain,2010,0.239,0,3,3,5,20722.1372891348,0.605800045797767,,3710.6052262946,1,0,6,0
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,4
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,5
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,3
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,7
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,1
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,6
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,2
Bahrain,2014,0.16,0,3,2,6,24989.3802145933,4.54843445435118,,-1089.9857814707,1,0,6,8
Bahrain,2018,0.125,0,3,2,7,24050.7575053956,0.294520301819895,,-1096.3660754307,,,6,0
Bangladesh,1973,0.421,1,2,,1,119.559743375323,0.0289363096798236,421470001.220703,39.1697445544975,,,,
Bangladesh,1978,0.269,1,2,4,2,176.03394976502,0.0579742131990397,958719970.703125,9.82392537694901,1,0,,
Bangladesh,1979,0.409,1,2,4,3,200.769664090984,-0.0514600245821338,1122180053.71094,-44.660706364935,1,0,,
Bangladesh,1981,0.419,1,2,4.5,4,247.649619808649,0.0264695357833656,1054290039.0625,-26.982282435234,1,0,,
Bangladesh,1986,0.311,1,2,3,5,233.658047126004,0.0111899311751012,1287989990.23438,-31.457246246226,1,0,,
Bangladesh,1988,0.33,1,2,3,6,270.69960091549,0.00691614470349613,1392609985.35156,-20.316415984312,1,0,,
Bangladesh,1991,0.46,1,2,3.5,7,293.160415517259,0.00449146424413688,1612219970.70313,-20.439489779683,1,0,5,0
Bangladesh,1996,0.559,2,2,4,8,394.717475124248,0.0291349551912921,964880004.882813,-29.891044898118,1,0,5,4
Bangladesh,1996,0.559,2,2,4,8,394.717475124248,0.0291349551912921,964880004.882813,-29.891044898118,1,0,5,5
Bangladesh,1996,0.559,2,2,4,8,394.717475124248,0.0291349551912921,964880004.882813,-29.891044898118,1,0,5,1
Bangladesh,1996,0.559,2,2,4,8,394.717475124248,0.0291349551912921,964880004.882813,-29.891044898118,1,0,5,2
Bangladesh,1996,0.559,2,2,4,8,394.717475124248,0.0291349551912921,964880004.882813,-29.891044898118,1,0,5,6
Bangladesh,1996,0.559,2,2,4,8,394.717475124248,0.0291349551912921,964880004.882813,-29.891044898118,1,0,5,3
Bangladesh,2001,0.55,2,2,4,9,415.034426620147,0.145443904569924,918450012.207031,-8.52577145777002,1,0,5,1
Bangladesh,2001,0.55,2,2,4,9,415.034426620147,0.145443904569924,918450012.207031,-8.52577145777002,1,0,5,4
Bangladesh,2001,0.55,2,2,4,9,415.034426620147,0.145443904569924,918450012.207031,-8.52577145777002,1,0,5,3
Bangladesh,2001,0.55,2,2,4,9,415.034426620147,0.145443904569924,918450012.207031,-8.52577145777002,1,0,5,2
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,1
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,5
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,7
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,2
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,3
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,4
Bangladesh,2008,0.219,1,2,4,10,634.987056467494,1.4497483960094,1765829956.05469,-48.411717393492,1,0,5,6
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,16
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,10
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,47
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,46
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,59
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,19
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,50
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,14
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,11
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,12
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,22
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,18
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,20
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,33
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,43
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,48
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,6
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,7
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,28
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,3
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,23
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,26
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,30
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,54
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,44
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,53
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,5
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,35
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,15
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,25
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,29
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,1
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,52
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,13
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,8
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,21
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,9
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,45
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,2
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,36
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,41
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,34
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,58
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,51
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,40
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,57
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,17
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,31
Bangladesh,2014,0.366,1,2,4,11,1118.8536634927,1.46871287737332,2422639892.57813,-98.7348786090861,1,0,5,38
